file,floatingpoint/integer,iterations,optimal tour,optimal tour length
48cities_avg10_std04_35,floatingpoint,12995,[(41 6) (37 33) (33 14) (19 8) (17 11) (3 44) (11 40) (5 41) (32 29) (34 16) (1 3) (20 22) (13 31) (46 7) (28 34) (2 24) (15 19) (12 43) (25 1) (39 5) (44 38) (40 21) (22 10) (29 17) (42 0) (23 27) (4 9) (9 37) (38 13) (31 45) (14 28) (45 47) (27 32) (30 46) (18 23) (8 42) (7 25) (47 20) (6 12) (21 4) (24 35) (16 26) (43 15) (0 36) (36 18) (35 30) (10 39) (26 2)],198.86248797640448
48cities_avg10_std04_50,integer,3858,[(30 38) (25 3) (13 1) (40 31) (34 40) (47 17) (32 2) (8 30) (5 4) (9 35) (22 34) (10 45) (4 13) (35 36) (21 42) (1 26) (46 21) (43 9) (45 20) (42 10) (36 32) (41 39) (0 12) (31 14) (28 22) (27 18) (26 28) (24 43) (44 23) (23 41) (19 8) (18 33) (17 46) (16 29) (14 15) (15 7) (12 5) (6 44) (20 11) (37 24) (11 6) (7 16) (3 37) (2 19) (38 0) (29 47) (33 25) (39 27)],209.0
48cities_avg10_std04_50,floatingpoint,4049,[(32 17) (27 18) (5 4) (8 30) (40 31) (33 13) (30 38) (42 10) (6 16) (2 44) (36 19) (26 28) (22 35) (24 43) (39 25) (25 27) (1 26) (31 14) (28 22) (35 36) (9 2) (4 45) (19 8) (7 5) (12 29) (16 32) (10 34) (43 9) (13 1) (37 24) (11 6) (23 41) (0 12) (21 42) (45 20) (29 47) (46 21) (15 7) (14 15) (18 33) (20 11) (17 46) (38 0) (41 39) (44 23) (3 37) (34 3) (47 40)],209.0065297868373
48cities_avg10_std04_16,integer,505,[(8 43) (7 27) (25 13) (22 29) (32 7) (33 18) (47 15) (46 34) (1 22) (14 12) (42 3) (30 42) (24 40) (21 41) (15 44) (17 11) (5 28) (44 21) (41 32) (40 17) (28 24) (31 2) (29 39) (27 9) (0 30) (3 46) (43 36) (39 45) (38 8) (35 10) (18 47) (13 19) (26 5) (23 4) (20 33) (19 37) (16 1) (6 20) (4 35) (2 26) (45 38) (37 31) (34 14) (11 6) (10 0) (9 23) (12 16) (36 25)],205.0
48cities_avg10_std04_16,floatingpoint,10679,[(7 18) (2 26) (19 37) (16 25) (39 45) (40 17) (23 4) (44 21) (41 32) (12 43) (25 13) (0 30) (27 9) (3 46) (30 42) (6 20) (14 12) (1 22) (21 34) (5 41) (32 28) (42 3) (35 10) (17 11) (36 16) (26 5) (46 7) (38 8) (13 19) (18 47) (15 44) (11 6) (4 35) (45 38) (28 24) (47 15) (43 36) (34 14) (24 40) (9 23) (29 39) (31 2) (8 27) (10 0) (20 33) (37 31) (22 29) (33 1)],202.66203398242754
48cities_avg10_std04_9,integer,61517,[(35 25) (43 8) (9 1) (22 44) (12 35) (21 23) (2 16) (15 24) (28 3) (14 38) (4 32) (30 45) (47 29) (45 15) (33 47) (24 4) (1 34) (44 43) (42 21) (11 40) (7 28) (41 18) (40 26) (39 33) (36 42) (34 14) (32 2) (31 37) (29 10) (16 20) (26 46) (23 19) (37 27) (13 7) (46 5) (20 36) (10 22) (27 39) (18 13) (8 41) (6 31) (5 30) (0 17) (25 9) (19 12) (3 11) (17 6) (38 0)],206.0
48cities_avg10_std04_9,floatingpoint,191842,[(2 23) (43 8) (38 0) (17 6) (35 25) (11 34) (4 32) (1 4) (24 29) (40 26) (31 37) (45 15) (15 24) (28 3) (14 38) (10 22) (42 21) (13 7) (18 28) (39 33) (46 5) (20 36) (27 13) (32 39) (8 41) (44 43) (7 30) (29 10) (33 47) (41 18) (47 45) (30 40) (16 20) (6 31) (37 27) (25 9) (9 1) (22 44) (0 17) (26 46) (36 42) (5 2) (23 19) (34 14) (19 12) (3 11) (12 16) (21 35)],204.83096513614186
48cities_avg10_std04_33,integer,1769,[(11 13) (9 35) (34 41) (35 36) (25 29) (45 19) (28 2) (42 5) (3 33) (40 38) (24 21) (38 31) (43 9) (37 47) (22 42) (19 7) (36 18) (47 25) (33 0) (32 10) (31 3) (12 46) (30 17) (29 16) (41 24) (27 20) (26 44) (16 43) (23 15) (21 11) (18 1) (14 27) (5 45) (4 37) (10 39) (8 40) (20 34) (7 26) (0 4) (44 14) (39 6) (15 22) (6 30) (1 12) (46 23) (13 28) (2 32) (17 8)],191.0
48cities_avg10_std04_33,floatingpoint,59836,[(19 37) (47 18) (33 25) (22 47) (18 1) (6 46) (3 33) (40 38) (28 0) (38 31) (35 29) (34 36) (41 24) (27 20) (25 44) (24 21) (42 2) (43 13) (8 5) (9 41) (30 40) (2 8) (11 32) (37 9) (12 17) (45 19) (10 42) (23 15) (29 16) (20 34) (7 26) (16 43) (14 27) (0 4) (21 11) (15 22) (5 39) (39 6) (31 3) (44 14) (26 45) (32 10) (1 12) (17 30) (46 23) (13 28) (4 7) (36 35)],194.44807909667054
48cities_avg10_std04_41,integer,6747,[(25 34) (41 44) (22 17) (33 41) (23 10) (13 37) (46 20) (2 30) (17 36) (34 22) (7 32) (18 2) (38 23) (14 15) (44 18) (8 9) (45 12) (12 35) (10 7) (30 14) (1 47) (47 33) (35 21) (15 38) (24 27) (36 1) (16 39) (40 6) (32 4) (9 40) (6 5) (0 46) (4 3) (43 25) (42 28) (39 0) (37 16) (31 43) (27 29) (26 42) (21 19) (20 24) (19 8) (11 26) (5 31) (3 13) (28 45) (29 11)],194.0
48cities_avg10_std04_41,floatingpoint,11361,[(1 47) (14 15) (46 20) (42 28) (30 14) (25 34) (34 22) (43 25) (22 17) (28 45) (2 30) (17 36) (6 5) (44 18) (8 9) (13 37) (41 44) (33 41) (23 10) (7 32) (47 33) (15 38) (9 40) (18 2) (4 3) (45 12) (12 35) (21 19) (35 21) (0 46) (24 27) (31 43) (32 4) (40 6) (27 29) (11 26) (38 23) (26 42) (36 1) (16 39) (19 8) (5 31) (37 16) (3 13) (39 0) (20 24) (10 7) (29 11)],198.1918939724368
48cities_avg10_std04_11,integer,3583,[(16 47) (11 34) (34 25) (45 18) (39 45) (28 1) (41 14) (19 0) (12 5) (8 27) (36 30) (46 10) (40 42) (42 22) (31 16) (27 31) (21 33) (20 3) (23 12) (10 26) (44 21) (17 28) (47 41) (43 11) (32 40) (6 19) (25 46) (30 37) (7 4) (29 17) (26 24) (24 39) (18 13) (14 29) (37 35) (5 2) (4 15) (3 9) (2 36) (22 20) (1 23) (0 38) (38 8) (35 32) (13 6) (9 44) (15 43) (33 7)],194.0
48cities_avg10_std04_11,floatingpoint,9761,[(14 29) (18 13) (33 7) (6 20) (11 19) (7 43) (37 35) (2 42) (27 31) (39 45) (28 1) (40 5) (42 22) (26 24) (47 36) (31 16) (34 25) (41 14) (5 2) (20 3) (10 26) (23 12) (21 33) (44 21) (17 28) (12 27) (8 30) (24 39) (46 10) (43 11) (36 41) (22 4) (29 17) (0 38) (1 23) (15 47) (32 40) (16 34) (45 18) (19 0) (13 6) (3 9) (4 15) (35 32) (38 8) (9 44) (25 46) (30 37)],194.22189125261008
48cities_avg10_std04_20,integer,44974,[(32 16) (43 28) (47 7) (44 19) (20 21) (23 3) (34 24) (30 43) (29 11) (39 13) (28 31) (40 10) (45 5) (42 36) (27 4) (22 40) (26 42) (25 15) (7 12) (18 44) (15 45) (37 41) (14 38) (12 37) (11 39) (36 23) (1 0) (10 1) (8 27) (4 9) (2 26) (6 20) (3 30) (0 14) (41 46) (38 25) (35 17) (33 34) (24 2) (21 33) (19 8) (13 6) (9 22) (5 29) (17 32) (16 18) (31 47) (46 35)],197.0
48cities_avg10_std04_20,floatingpoint,41584,[(6 26) (29 11) (2 19) (43 21) (21 33) (40 10) (20 16) (22 40) (7 45) (18 44) (30 43) (27 4) (36 7) (26 12) (46 31) (39 13) (31 47) (11 39) (1 23) (25 15) (44 28) (4 9) (8 27) (23 3) (14 38) (33 34) (24 2) (0 42) (12 14) (15 37) (19 0) (10 1) (42 36) (9 22) (3 30) (34 24) (28 35) (35 17) (5 29) (37 41) (47 8) (38 25) (41 46) (13 6) (17 32) (16 18) (32 5) (45 20)],199.3185050173039
48cities_avg10_std04_44,integer,4248,[(21 45) (40 14) (47 36) (41 2) (1 17) (19 0) (36 28) (37 11) (5 46) (4 31) (28 16) (18 38) (16 5) (45 4) (26 34) (15 27) (23 33) (22 12) (46 18) (8 9) (39 13) (14 19) (30 10) (42 26) (11 47) (10 40) (34 1) (0 43) (17 39) (9 7) (33 30) (7 15) (2 20) (27 37) (31 3) (29 21) (6 23) (44 29) (38 42) (32 22) (25 24) (24 6) (13 25) (3 41) (35 44) (12 8) (20 32) (43 35)],186.0
48cities_avg10_std04_44,floatingpoint,4218,[(20 13) (40 14) (19 0) (14 45) (16 5) (2 46) (28 16) (30 32) (11 47) (6 21) (29 20) (43 35) (47 36) (42 26) (34 1) (0 43) (9 7) (4 31) (36 28) (5 10) (27 37) (22 12) (17 39) (23 33) (1 23) (21 2) (18 38) (37 11) (7 15) (41 17) (15 27) (26 34) (33 30) (8 9) (46 18) (25 24) (31 3) (32 22) (3 41) (12 8) (44 29) (35 44) (24 6) (38 42) (10 40) (13 25) (39 19) (45 4)],190.56356329801983
48cities_avg10_std04_30,integer,106774,[(9 31) (37 3) (47 25) (27 21) (38 41) (36 0) (35 20) (17 6) (43 44) (30 47) (32 19) (23 13) (31 28) (26 45) (22 2) (10 34) (46 27) (20 18) (18 46) (8 11) (34 24) (24 14) (21 36) (15 26) (42 38) (11 7) (13 30) (12 8) (39 35) (28 40) (14 23) (41 4) (2 37) (7 15) (5 42) (4 16) (45 32) (44 10) (6 9) (3 33) (29 17) (1 22) (16 12) (0 1) (25 39) (33 29) (19 43) (40 5)],205.0
48cities_avg10_std04_30,floatingpoint,273368,[(19 31) (9 43) (13 21) (42 7) (37 30) (47 3) (2 5) (41 37) (20 34) (34 24) (32 19) (24 14) (36 0) (15 26) (35 6) (38 41) (22 11) (31 2) (11 33) (21 38) (43 44) (12 27) (45 8) (14 23) (0 1) (16 12) (39 35) (28 40) (40 36) (5 42) (10 18) (18 46) (44 10) (29 17) (1 22) (7 15) (6 9) (25 39) (33 29) (46 20) (27 25) (3 16) (4 32) (17 47) (8 28) (26 45) (23 13) (30 4)],204.86501231986924
48cities_avg10_std04_19,integer,2046,[(2 17) (16 30) (43 31) (42 7) (19 40) (7 44) (5 9) (46 28) (9 8) (14 46) (32 21) (37 29) (47 16) (8 24) (45 4) (20 36) (11 37) (44 45) (41 26) (40 41) (35 1) (31 20) (34 35) (38 14) (30 11) (27 38) (10 43) (24 12) (25 42) (23 13) (13 34) (21 22) (15 18) (12 15) (6 10) (28 0) (4 32) (1 6) (0 47) (39 27) (36 19) (22 23) (29 5) (18 25) (17 39) (26 3) (3 33) (33 2)],205.0
48cities_avg10_std04_19,floatingpoint,21278,[(3 33) (32 7) (21 22) (13 34) (31 44) (19 40) (5 9) (8 24) (34 20) (12 35) (46 15) (42 12) (16 47) (27 38) (0 30) (47 28) (45 4) (14 21) (7 46) (4 32) (38 14) (30 11) (37 29) (43 16) (22 23) (11 1) (35 10) (40 41) (25 42) (28 0) (44 45) (24 43) (15 18) (23 13) (9 8) (41 26) (17 39) (20 37) (6 36) (10 6) (1 31) (29 5) (39 27) (18 25) (26 3) (36 19) (2 17) (33 2)],207.4002208078191
