generation,iterations,sad,frobenius,symmetric_ratio,mean_asymmetry,mutation_type,generation_type,distribution,city_size,range
iteration_512,43698.0,971319502.0,529865894.97656304,0.0,457718787.9287356,swap,asymmetric,lognormal,30,4.4
iteration_513,43699.0,973290772.0,529867728.4115542,0.0,457715096.9034483,swap,asymmetric,lognormal,30,4.4
iteration_516,43737.0,973294942.0,529867728.42187166,0.0,457715104.2827586,swap,asymmetric,lognormal,30,4.4
iteration_517,44783.0,973297380.0,529867728.42499816,0.0,457715104.2827586,swap,asymmetric,lognormal,30,4.4
iteration_521,44791.0,973604580.0,529867772.95112747,0.0,457715078.7977011,swap,asymmetric,lognormal,30,4.4
iteration_547,47049.0,5131724940.0,2987598085.575677,0.0,457715059.6298851,swap,asymmetric,lognormal,30,4.4
iteration_574,50471.0,19442005528.0,10550725452.526014,0.0,457720166.17241377,swap,asymmetric,lognormal,30,4.4
iteration_586,50498.0,19443628872.0,10550725514.968302,0.0,457716439.9149425,swap,asymmetric,lognormal,30,4.4
iteration_592,50605.0,19443629062.0,10550725514.968304,0.0,457716439.9149425,swap,asymmetric,lognormal,30,4.4
iteration_597,50627.0,19443630476.0,10550725515.034397,0.0,457715599.2850575,swap,asymmetric,lognormal,30,4.4
iteration_604,51147.0,19461567182.0,10550733138.332565,0.0,457715615.95632184,swap,asymmetric,lognormal,30,4.4
iteration_608,51331.0,19462740070.0,10550733170.929026,0.0,457713452.69655174,swap,asymmetric,lognormal,30,4.4
iteration_611,51404.0,19462743770.0,10550733170.92935,0.0,457713447.91034484,swap,asymmetric,lognormal,30,4.4
iteration_682,52858.0,19462885522.0,10550733171.405468,0.0,457713447.91034484,swap,asymmetric,lognormal,30,4.4
iteration_712,52859.0,19462896730.0,10550733171.408445,0.0,457713422.1448276,swap,asymmetric,lognormal,30,4.4
iteration_713,52910.0,19468866618.0,10550734074.25416,0.0,457713167.2712644,swap,asymmetric,lognormal,30,4.4
iteration_734,52913.0,19469113344.0,10550734075.727222,0.0,457713167.2712644,swap,asymmetric,lognormal,30,4.4
iteration_748,52920.0,19469261848.0,10550734076.249779,0.0,457712966.47126436,swap,asymmetric,lognormal,30,4.4
iteration_757,52951.0,19469356906.0,10550734076.463888,0.0,457712747.94712645,swap,asymmetric,lognormal,30,4.4
iteration_762,66549.0,19469357270.0,10550734076.474007,0.0,457712747.94712645,swap,asymmetric,lognormal,30,4.4
iteration_776,156212.0,19469429566.0,10550734076.597855,0.0,457712747.94712645,swap,asymmetric,lognormal,30,4.4
iteration_783,156228.0,19496642736.0,10550751624.097399,0.0,457715747.61609197,swap,asymmetric,lognormal,30,4.4
iteration_784,156246.0,19496695734.0,10550751624.165598,0.0,457715747.61609197,swap,asymmetric,lognormal,30,4.4
iteration_786,219024.0,19497213646.0,10550751630.521374,0.0,457715721.59310347,swap,asymmetric,lognormal,30,4.4
iteration_790,219160.0,19497227092.0,10550751630.52589,0.0,457715752.50344825,swap,asymmetric,lognormal,30,4.4
iteration_793,219205.0,19497484728.0,10550751632.098677,0.0,457715301.9195402,swap,asymmetric,lognormal,30,4.4
iteration_794,234480.0,19497487336.0,10550751632.098837,0.0,457715306.80689657,swap,asymmetric,lognormal,30,4.4
iteration_804,235023.0,19513708100.0,10550757866.562412,0.0,457678032.6781609,swap,asymmetric,lognormal,30,4.4
iteration_815,247993.0,19513708116.0,10550757866.562412,0.0,457678032.6781609,swap,asymmetric,lognormal,30,4.4
iteration_819,248005.0,19513735428.0,10550757866.598274,0.0,457678035.55632186,swap,asymmetric,lognormal,30,4.4
iteration_830,248040.0,19513735428.0,10550757866.24313,0.0,457673979.1103448,swap,asymmetric,lognormal,30,4.4
iteration_834,248067.0,19513942936.0,10550757867.263426,0.0,457674423.3126437,swap,asymmetric,lognormal,30,4.4
iteration_841,248122.0,19513943194.0,10550757867.359491,0.0,457674423.3126437,swap,asymmetric,lognormal,30,4.4
iteration_843,248125.0,19513948860.0,10550757867.360252,0.0,457674430.9034483,swap,asymmetric,lognormal,30,4.4
iteration_847,248141.0,19514023040.0,10550757867.490637,0.0,457674601.4321839,swap,asymmetric,lognormal,30,4.4
iteration_855,268395.0,19514023494.0,10550757867.691061,0.0,457674601.4321839,swap,asymmetric,lognormal,30,4.4
iteration_857,268412.0,20199146146.0,10561874270.544342,0.0,457453268.9908046,swap,asymmetric,lognormal,30,4.4
iteration_875,272877.0,20249082480.0,10561933311.504364,0.0,457453268.98160917,swap,asymmetric,lognormal,30,4.4
iteration_883,272932.0,20249151558.0,10561933311.622873,0.0,457453346.71034485,swap,asymmetric,lognormal,30,4.4
iteration_887,278271.0,20249152360.0,10561933311.622889,0.0,457453346.71034485,swap,asymmetric,lognormal,30,4.4
iteration_912,278387.0,20357665934.0,10562212269.907381,0.0,457453346.9632184,swap,asymmetric,lognormal,30,4.4
iteration_914,278762.0,20357667368.0,10562212295.032007,0.0,457453346.9632184,swap,asymmetric,lognormal,30,4.4
iteration_922,279494.0,20357667368.0,10562212292.697027,0.0,457453382.5816092,swap,asymmetric,lognormal,30,4.4
iteration_923,279509.0,20357667368.0,10562212292.694141,0.0,457453703.1425287,swap,asymmetric,lognormal,30,4.4
iteration_935,281202.0,20357867274.0,10562212293.652363,0.0,457453268.47126436,swap,asymmetric,lognormal,30,4.4
iteration_938,282074.0,20369287586.0,10562215380.683363,0.0,457461609.7862069,swap,asymmetric,lognormal,30,4.4
iteration_943,282087.0,20373253888.0,10562215753.037806,0.0,457461619.2712644,swap,asymmetric,lognormal,30,4.4
iteration_945,284884.0,20373253974.0,10562215753.037806,0.0,457461619.46896553,swap,asymmetric,lognormal,30,4.4
iteration_956,289166.0,20373252484.0,10562215752.993628,0.0,457463627.58850574,swap,asymmetric,lognormal,30,4.4
iteration_962,289514.0,20373252484.0,10562215752.992126,0.0,457463622.6137931,swap,asymmetric,lognormal,30,4.4
iteration_971,290217.0,20373252942.0,10562215752.992723,0.0,457463496.2781609,swap,asymmetric,lognormal,30,4.4
iteration_973,290269.0,20383840460.0,10562218406.212605,0.0,457442891.5609195,swap,asymmetric,lognormal,30,4.4
iteration_983,290314.0,20391785070.0,10562219900.141747,0.0,457424628.08965516,swap,asymmetric,lognormal,30,4.4
iteration_984,290318.0,20457500760.0,10562322116.60421,0.0,457274174.5448276,swap,asymmetric,lognormal,30,4.4
iteration_1000,291458.0,20457507292.0,10562322116.605276,0.0,457274177.0275862,swap,asymmetric,lognormal,30,4.4
last,,20457507292.0,10562322116.60527,,,swap,asymmetric,lognormal,30,4.4
iteration_0,0.0,0.0,0.0,0.0,5787457.484210527,swap,asymmetric,lognormal,20,3.2
iteration_1,24.0,0.0,0.0,0.0,5787457.484210527,swap,asymmetric,lognormal,20,3.2
iteration_3,33.0,158162.0,111837.42272602674,0.0,5787348.347368421,swap,asymmetric,lognormal,20,3.2
iteration_10,41.0,160678.0,111851.57240736493,0.0,5787348.347368421,swap,asymmetric,lognormal,20,3.2
iteration_20,90.0,163908.0,111874.8886032965,0.0,5787348.347368421,swap,asymmetric,lognormal,20,3.2
iteration_24,91.0,165740.0,111882.38830128717,0.0,5787357.989473684,swap,asymmetric,lognormal,20,3.2
iteration_28,92.0,985972.0,590684.2944619402,0.0,5785608.852631579,swap,asymmetric,lognormal,20,3.2
iteration_32,103.0,987792.0,590685.6963936066,0.0,5785608.852631579,swap,asymmetric,lognormal,20,3.2
iteration_36,192.0,4748824.0,2724259.6139934976,0.0,5788981.494736842,swap,asymmetric,lognormal,20,3.2
iteration_47,211.0,4757900.0,2724267.173264032,0.0,5788933.72631579,swap,asymmetric,lognormal,20,3.2
iteration_50,217.0,4791478.0,2724370.6378475744,0.0,5788831.663157894,swap,asymmetric,lognormal,20,3.2
iteration_58,232.0,4811564.0,2724407.659669162,0.0,5788831.663157894,swap,asymmetric,lognormal,20,3.2
iteration_61,247.0,4811652.0,2724407.6603797753,0.0,5788831.663157894,swap,asymmetric,lognormal,20,3.2
iteration_62,252.0,5020816.0,2728419.3023404595,0.0,5788514.6736842105,swap,asymmetric,lognormal,20,3.2
iteration_64,254.0,5383136.0,2740421.4603932733,0.0,5788514.6736842105,swap,asymmetric,lognormal,20,3.2
iteration_71,266.0,5468998.0,2741093.9279977256,0.0,5788514.6736842105,swap,asymmetric,lognormal,20,3.2
iteration_82,268.0,8071762.0,3301633.8594632205,0.0,5787777.915789474,swap,asymmetric,lognormal,20,3.2
iteration_84,269.0,8072196.0,3301633.873725553,0.0,5787777.915789474,swap,asymmetric,lognormal,20,3.2
iteration_88,279.0,9643808.0,3483642.974732629,0.0,5787863.631578947,swap,asymmetric,lognormal,20,3.2
iteration_91,365.0,9736110.0,3484254.3255345183,0.0,5787815.410526316,swap,asymmetric,lognormal,20,3.2
iteration_100,380.0,11353064.0,3667055.811419292,0.0,5796322.778947368,swap,asymmetric,lognormal,20,3.2
iteration_102,390.0,11379366.0,3667102.973965416,0.0,5796347.663157894,swap,asymmetric,lognormal,20,3.2
iteration_108,405.0,11429168.0,3667272.057165653,0.0,5796347.663157894,swap,asymmetric,lognormal,20,3.2
iteration_111,419.0,11528228.0,3667940.945962462,0.0,5795880.505263158,swap,asymmetric,lognormal,20,3.2
iteration_119,519.0,11601200.0,3668303.864112132,0.0,5795756.610526316,swap,asymmetric,lognormal,20,3.2
iteration_125,557.0,11670006.0,3668626.4966984577,0.0,5796118.747368421,swap,asymmetric,lognormal,20,3.2
iteration_129,559.0,12314098.0,3696788.8260637773,0.0,5796110.52631579,swap,asymmetric,lognormal,20,3.2
iteration_137,563.0,13444090.0,3782341.882283779,0.0,5796463.72631579,swap,asymmetric,lognormal,20,3.2
iteration_152,572.0,13451864.0,3782345.8768356973,0.0,5796504.610526316,swap,asymmetric,lognormal,20,3.2
iteration_171,574.0,13483888.0,3782413.6606542654,0.0,5796536.094736842,swap,asymmetric,lognormal,20,3.2
iteration_185,576.0,13483888.0,3782391.2883140473,0.0,5796535.621052631,swap,asymmetric,lognormal,20,3.2
iteration_187,580.0,13484028.0,3782391.2896095244,0.0,5796535.621052631,swap,asymmetric,lognormal,20,3.2
iteration_190,592.0,13484028.0,3782390.5185826593,0.0,5796575.231578947,swap,asymmetric,lognormal,20,3.2
iteration_192,636.0,13485088.0,3782390.592847862,0.0,5796575.231578947,swap,asymmetric,lognormal,20,3.2
iteration_202,637.0,16478994.0,4334537.479971998,0.0,5796857.052631579,swap,asymmetric,lognormal,20,3.2
iteration_221,639.0,16810984.0,4340889.752727198,0.0,5797479.463157895,swap,asymmetric,lognormal,20,3.2
iteration_226,656.0,16810984.0,4340874.472830561,0.0,5797479.463157895,swap,asymmetric,lognormal,20,3.2
iteration_233,691.0,16811074.0,4340874.647341478,0.0,5797479.463157895,swap,asymmetric,lognormal,20,3.2
iteration_236,694.0,16811074.0,4340873.497813314,0.0,5797479.463157895,swap,asymmetric,lognormal,20,3.2
iteration_237,697.0,16811074.0,4340851.928205798,0.0,5797460.368421053,swap,asymmetric,lognormal,20,3.2
iteration_238,707.0,17774218.0,4393952.508274982,0.0,5792639.0,swap,asymmetric,lognormal,20,3.2
iteration_240,708.0,17774218.0,4393952.33388256,0.0,5792489.72631579,swap,asymmetric,lognormal,20,3.2
iteration_243,745.0,17774828.0,4393952.355053705,0.0,5792489.72631579,swap,asymmetric,lognormal,20,3.2
iteration_256,748.0,17792924.0,4393970.986600844,0.0,5792394.484210527,swap,asymmetric,lognormal,20,3.2
iteration_300,749.0,17940094.0,4395203.127904329,0.0,5792364.094736842,swap,asymmetric,lognormal,20,3.2
iteration_322,763.0,17948050.0,4395206.72830164,0.0,5792364.094736842,swap,asymmetric,lognormal,20,3.2
iteration_331,775.0,17948050.0,4395176.248577524,0.0,5792508.178947369,swap,asymmetric,lognormal,20,3.2
iteration_333,801.0,18094726.0,4396399.79762396,0.0,5791736.2,swap,asymmetric,lognormal,20,3.2
iteration_334,812.0,18094738.0,4396399.799836225,0.0,5791736.2,swap,asymmetric,lognormal,20,3.2
iteration_361,815.0,18094738.0,4392372.446912943,0.0,5791736.2,swap,asymmetric,lognormal,20,3.2
iteration_366,838.0,19247484.0,4467364.702221882,0.0,5791736.2,swap,asymmetric,lognormal,20,3.2
iteration_375,839.0,19407824.0,4468803.177636938,0.0,5791668.431578947,swap,asymmetric,lognormal,20,3.2
iteration_393,922.0,19576728.0,4470404.374565013,0.0,5791694.7894736845,swap,asymmetric,lognormal,20,3.2
iteration_400,941.0,20174256.0,4490380.799300879,0.0,5791550.705263158,swap,asymmetric,lognormal,20,3.2
iteration_411,955.0,20174256.0,4488912.587968049,0.0,5791064.968421052,swap,asymmetric,lognormal,20,3.2
iteration_418,958.0,20232094.0,4489098.88948105,0.0,5791238.694736842,swap,asymmetric,lognormal,20,3.2
iteration_425,1026.0,20232094.0,4488998.769156882,0.0,5791238.694736842,swap,asymmetric,lognormal,20,3.2
iteration_428,1027.0,20328168.0,4490911.484669677,0.0,5791238.694736842,swap,asymmetric,lognormal,20,3.2
iteration_440,1059.0,20328168.0,4454539.017677811,0.0,5791238.694736842,swap,asymmetric,lognormal,20,3.2
iteration_490,1151.0,20818326.0,4468019.112614225,0.0,5791693.852631579,swap,asymmetric,lognormal,20,3.2
iteration_524,1156.0,24309788.0,5104737.822788551,0.0,5791749.157894737,swap,asymmetric,lognormal,20,3.2
iteration_538,1174.0,40786774.0,12720246.576101974,0.0,5791738.610526316,swap,asymmetric,lognormal,20,3.2
iteration_553,1176.0,45533318.0,13155588.657631477,0.0,5766756.8,swap,asymmetric,lognormal,20,3.2
iteration_558,1193.0,45571338.0,13155616.127304794,0.0,5766561.147368421,swap,asymmetric,lognormal,20,3.2
iteration_581,1222.0,46125082.0,13161443.3349785,0.0,5763825.084210526,swap,asymmetric,lognormal,20,3.2
iteration_586,1223.0,48500126.0,13268157.65887706,0.0,5763797.136842106,swap,asymmetric,lognormal,20,3.2
iteration_600,1235.0,48563716.0,13268234.37025055,0.0,5763462.684210527,swap,asymmetric,lognormal,20,3.2
iteration_607,1262.0,48565622.0,13268239.488044975,0.0,5763452.652631579,swap,asymmetric,lognormal,20,3.2
iteration_609,1266.0,83104050.0,27793842.545925673,0.0,5781750.852631579,swap,asymmetric,lognormal,20,3.2
iteration_614,1294.0,83115658.0,27793863.4471774,0.0,5781788.873684211,swap,asymmetric,lognormal,20,3.2
iteration_615,1319.0,104359252.0,31593416.851280298,0.0,5785318.884210526,swap,asymmetric,lognormal,20,3.2
iteration_622,1320.0,104359252.0,31593415.911259137,0.0,5785210.936842105,swap,asymmetric,lognormal,20,3.2
iteration_625,1321.0,105540560.0,31604456.540767062,0.0,5788380.2,swap,asymmetric,lognormal,20,3.2
iteration_632,1339.0,105540652.0,31604456.5685029,0.0,5788576.336842106,swap,asymmetric,lognormal,20,3.2
iteration_645,1380.0,105540426.0,31604427.109188326,0.0,5813473.410526316,swap,asymmetric,lognormal,20,3.2
iteration_660,1383.0,105569140.0,31604433.63116789,0.0,5813322.284210526,swap,asymmetric,lognormal,20,3.2
iteration_664,1384.0,105569140.0,31604430.312237144,0.0,5813322.284210526,swap,asymmetric,lognormal,20,3.2
iteration_732,1414.0,105570686.0,31604528.70164866,0.0,5813880.568421053,swap,asymmetric,lognormal,20,3.2
iteration_747,1418.0,105570686.0,31604370.556652665,0.0,5813868.084210526,swap,asymmetric,lognormal,20,3.2
iteration_760,1419.0,105570686.0,31604488.11643033,0.0,5813868.084210526,swap,asymmetric,lognormal,20,3.2
iteration_772,1430.0,105574744.0,31604488.82757087,0.0,5813846.72631579,swap,asymmetric,lognormal,20,3.2
iteration_780,1461.0,109490456.0,31725543.561703146,0.0,5834455.736842105,swap,asymmetric,lognormal,20,3.2
iteration_787,1470.0,109486022.0,31723636.308801487,0.0,5834455.736842105,swap,asymmetric,lognormal,20,3.2
iteration_792,1471.0,111662306.0,31760938.37841439,0.0,5835708.831578948,swap,asymmetric,lognormal,20,3.2
iteration_801,1472.0,201904316.0,71963626.31456885,0.0,5834513.431578947,swap,asymmetric,lognormal,20,3.2
iteration_823,1473.0,201956264.0,71963635.68942483,0.0,5834786.842105263,swap,asymmetric,lognormal,20,3.2
iteration_841,1480.0,202000646.0,71963643.10928082,0.0,5834895.347368421,swap,asymmetric,lognormal,20,3.2
iteration_848,1482.0,202247870.0,71963858.92259063,0.0,5835290.578947368,swap,asymmetric,lognormal,20,3.2
iteration_879,1486.0,202649324.0,71964418.80323626,0.0,5834008.27368421,swap,asymmetric,lognormal,20,3.2
iteration_886,1487.0,202714862.0,71964433.72459972,0.0,5834241.368421053,swap,asymmetric,lognormal,20,3.2
iteration_889,1503.0,200538578.0,71928425.77654147,0.0,5834268.652631579,swap,asymmetric,lognormal,20,3.2
iteration_905,1518.0,200566488.0,71928429.46393934,0.0,5834431.936842105,swap,asymmetric,lognormal,20,3.2
iteration_929,1565.0,200887118.0,71928786.77516635,0.0,5834772.72631579,swap,asymmetric,lognormal,20,3.2
iteration_936,1593.0,200887118.0,71928821.39815219,0.0,5834775.936842105,swap,asymmetric,lognormal,20,3.2
iteration_939,1608.0,200887118.0,71928820.35627908,0.0,5834775.936842105,swap,asymmetric,lognormal,20,3.2
iteration_941,1609.0,201160208.0,71929079.56396993,0.0,5834775.936842105,swap,asymmetric,lognormal,20,3.2
iteration_943,1610.0,201160208.0,71929074.94722202,0.0,5834603.157894737,swap,asymmetric,lognormal,20,3.2
iteration_958,1612.0,201160208.0,71929039.82439862,0.0,5833858.968421052,swap,asymmetric,lognormal,20,3.2
iteration_974,1620.0,201152704.0,71929038.97738361,0.0,5833888.252631579,swap,asymmetric,lognormal,20,3.2
last,,201426182.0,71929302.00291152,,,swap,asymmetric,lognormal,20,3.2
iteration_0,0.0,0.0,0.0,0.0,79532.8894736842,swap,asymmetric,lognormal,20,1.4
iteration_1,158.0,0.0,0.0,0.0,79532.8894736842,swap,asymmetric,lognormal,20,1.4
iteration_11,209.0,27918.0,19741.007117166035,0.0,79652.26842105263,swap,asymmetric,lognormal,20,1.4
iteration_18,214.0,393032.0,258928.22144370436,0.0,79907.56315789474,swap,asymmetric,lognormal,20,1.4
iteration_19,244.0,464326.0,263790.1459076893,0.0,79843.76315789473,swap,asymmetric,lognormal,20,1.4
iteration_20,245.0,474680.0,263891.7272973899,0.0,79843.76315789473,swap,asymmetric,lognormal,20,1.4
iteration_22,279.0,515592.0,265472.67205495934,0.0,79927.80526315789,swap,asymmetric,lognormal,20,1.4
iteration_23,281.0,538436.0,265963.651230765,0.0,80025.32105263158,swap,asymmetric,lognormal,20,1.4
iteration_27,282.0,883166.0,360771.46537108504,0.0,80039.19473684211,swap,asymmetric,lognormal,20,1.4
iteration_29,294.0,884752.0,360773.20843432925,0.0,80039.19473684211,swap,asymmetric,lognormal,20,1.4
iteration_37,296.0,954728.0,364150.55706671654,0.0,79670.9,swap,asymmetric,lognormal,20,1.4
iteration_44,305.0,1018278.0,366912.7000554764,0.0,79797.34210526316,swap,asymmetric,lognormal,20,1.4
iteration_52,318.0,1171020.0,382478.74286553496,0.0,79798.3947368421,swap,asymmetric,lognormal,20,1.4
iteration_63,328.0,1426872.0,423107.68333368754,0.0,79750.3,swap,asymmetric,lognormal,20,1.4
iteration_64,339.0,1438164.0,423183.01753260376,0.0,79693.03684210527,swap,asymmetric,lognormal,20,1.4
iteration_73,346.0,1438164.0,416144.63824011956,0.0,79882.28947368421,swap,asymmetric,lognormal,20,1.4
iteration_77,353.0,1535662.0,421816.65441042033,0.0,80250.43684210526,swap,asymmetric,lognormal,20,1.4
iteration_96,386.0,1775234.0,454562.05465260736,0.0,80070.14210526316,swap,asymmetric,lognormal,20,1.4
iteration_125,392.0,1791198.0,454702.1950441849,0.0,79986.12105263158,swap,asymmetric,lognormal,20,1.4
iteration_128,393.0,1910376.0,462445.4389655065,0.0,80505.17368421053,swap,asymmetric,lognormal,20,1.4
iteration_138,394.0,1932144.0,462701.5311537233,0.0,80505.17368421053,swap,asymmetric,lognormal,20,1.4
iteration_141,435.0,1970064.0,463477.7989634455,0.0,80348.6052631579,swap,asymmetric,lognormal,20,1.4
iteration_142,437.0,2147036.0,482076.11201137106,0.0,80969.95263157894,swap,asymmetric,lognormal,20,1.4
iteration_144,461.0,2147036.0,481982.1954097475,0.0,80940.28947368421,swap,asymmetric,lognormal,20,1.4
iteration_195,464.0,2622278.0,587566.4353705035,0.0,81146.44736842105,swap,asymmetric,lognormal,20,1.4
